Id,Time,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,Temp,Humi,pitch,roll,yaw
3100,15.495,0.1127462,-0.05426348,0.9853483,593.4234,32576.7,841.7691,-0.1529056,0.6112536,-0.03423468,29.04253,53.69129,-5.151703,0.005429743,-0.1503415
3101,15.5,0.1474808,-0.05408163,0.9981047,644.4255,32767.07,1261.138,-0.1485768,0.6183197,-0.03601863,29.04506,53.68958,-4.988518,0.005103106,-0.1469211
3102,15.505,0.06712182,-0.03596571,0.999269,671.514,32874.08,1463.044,-0.1441231,0.6191193,-0.03878487,29.04866,53.69084,-4.825999,0.004780015,-0.1434047
3103,15.51,0.04378372,-0.04860276,0.991976,510.0677,31789.97,1139.579,-0.1440745,0.616819,-0.04352251,29.05329,53.69498,-4.664516,0.004461896,-0.1398067
3104,15.515,0.1004462,-0.0743124,0.9976101,427.4381,31055.04,941.1189,-0.1456806,0.6154827,-0.04751462,29.05886,53.70189,-4.504252,0.004149803,-0.1361379
3105,15.52,0.01841888,-0.04368815,0.9823139,653.2242,31021.67,863.3073,-0.145575,0.6213225,-0.04652206,29.06529,53.71136,-4.345393,0.003844798,-0.1324084
3106,15.525,0.08940209,-0.05950191,0.993541,551.5902,29924.5,617.7968,-0.1434128,0.6268467,-0.04064215,29.07244,53.7231,-4.188303,0.003548294,-0.1286332
3107,15.53,0.0862191,-0.05129074,1.001347,686.2649,30066.67,769.2332,-0.1440768,0.627323,-0.03601949,29.06986,53.71776,-4.033108,0.003261242,-0.1248211
3108,15.535,0.02522596,-0.05316333,0.994475,637.7301,29973.87,907.7767,-0.1493143,0.6212957,-0.03694324,29.06498,53.70895,-3.880172,0.002985041,-0.1209869
3109,15.54,-0.0131823,-0.04514508,0.9916605,663.815,28647.46,441.813,-0.1560796,0.6198226,-0.04052038,29.06088,53.70229,-3.729624,0.002720658,-0.1171396
3110,15.545,0.1310267,-0.05381314,1.012743,507.3171,27088.26,38.98035,-0.1566936,0.6240317,-0.040745,29.05767,53.69781,-3.581823,0.002469474,-0.1132939
3111,15.55,0.03346937,-0.03592179,0.9976631,617.2048,27914.03,580.4511,-0.1500765,0.6303254,-0.03751998,29.05543,53.6955,-3.436957,0.002232564,-0.1094603
3112,15.555,0.08849301,-0.0644439,1.009201,381.2285,27375.87,902.9551,-0.1430695,0.6298842,-0.03622163,29.05419,53.69532,-3.295218,0.002011024,-0.1056491
3113,15.56,0.03550869,-0.04465877,0.9974664,474.4258,27485.23,918.1089,-0.1440754,0.6273245,-0.04052267,29.054,53.69716,-3.156958,0.001806202,-0.1018752
3114,15.565,0.08348436,-0.06041193,1.004197,316.5358,26647.36,842.7019,-0.1491454,0.6252844,-0.04698437,29.05487,53.70089,-3.022318,0.001619121,-0.09814749
3115,15.57,0.02447453,-0.04778031,0.9903244,350.4235,26310.03,937.8773,-0.1485768,0.6273245,-0.04952561,29.05677,53.70631,-2.891644,0.001451101,-0.0944807
3116,15.575,0.1201535,-0.06013989,0.991472,286.0555,25440.35,1028.385,-0.1405102,0.6296397,-0.04561213,29.05968,53.71323,-2.765084,0.001303194,-0.0908839
3117,15.58,-0.007800906,-0.04173041,0.9740679,586.5237,25679.5,1183.37,-0.1365706,0.6348284,-0.03902018,29.06357,53.72144,-2.642978,0.001176691,-0.08737171
3118,15.585,0.1206518,-0.07144115,0.9965802,284.1905,24019.6,900.9874,-0.1431125,0.6383291,-0.0351134,29.06835,53.73069,-2.525479,0.001072674,-0.08395328
3119,15.59,0.008604281,-0.04852175,0.9890337,596.7494,25096.03,1218.491,-0.1530792,0.6378299,-0.03601863,29.07396,53.74075,-2.412884,0.0009922511,-0.08064193
3120,15.595,0.04649768,-0.06611238,1.003952,543.5866,24041.26,1021.192,-0.1549323,0.6306707,-0.03875715,29.0803,53.75134,-2.301679,0.0009213538,-0.07733116
3121,15.6,-0.018395,-0.04240265,0.9882451,592.1015,23561.01,872.8825,-0.1500771,0.6273265,-0.03901789,29.08724,53.7622,-2.18977,0.0008504548,-0.07395743
3122,15.605,0.04497664,-0.05673347,1.001449,469.792,21916.15,389.5214,-0.1463862,0.6307064,-0.0345235,29.09464,53.77302,-2.077712,0.0007799784,-0.07054
3123,15.61,0.0160343,-0.0501407,0.9897929,458.3732,21775.32,496.7972,-0.1470755,0.6378288,-0.02701226,29.09351,53.76725,-1.965887,0.0007102412,-0.06709298
3124,15.615,0.04197881,-0.05178361,1.01298,511.8099,21279.46,432.7393,-0.1467841,0.6370003,-0.0203755,29.08829,53.75311,-1.854851,0.0006416664,-0.06363568
3125,15.62,0.06029112,-0.0462673,1.01055,356.7583,21009.01,604.685,-0.1440748,0.6318282,-0.01801017,29.08354,53.73906,-1.74499,0.0005745721,-0.06018219
3126,15.625,0.0004821369,-0.04603628,0.9978362,368.4215,20871.03,832.8875,-0.1424986,0.6301066,-0.01956778,29.07938,53.72541,-1.636857,0.0005093796,-0.05675182
3127,15.63,0.01281494,-0.05659215,0.9854262,268.9693,19911.63,756.5024,-0.1455756,0.6393321,-0.02251279,29.07592,53.71244,-1.530839,0.0004464095,-0.05335867
3128,15.635,0.04084421,-0.05221845,0.9915004,379.7169,19223.1,553.7267,-0.1487527,0.6477779,-0.02523267,29.07323,53.70039,-1.427487,0.0003860799,-0.05002202
3129,15.64,0.01181706,-0.04919529,0.9891943,544.7227,18709.44,609.6461,-0.1470743,0.6468325,-0.02851561,29.07136,53.68953,-1.327229,0.0003287364,-0.04675727
3130,15.645,0.04031473,-0.06191861,1.002548,559.814,17639.48,548.6534,-0.1410739,0.6374043,-0.03185892,29.07037,53.68007,-1.230499,0.0002747292,-0.04357991
3131,15.65,0.008237969,-0.06104692,0.993637,476.0743,17605.69,781.2049,-0.1380726,0.6363317,-0.0330165,29.07028,53.67221,-1.137839,0.0002244695,-0.04050907
3132,15.655,-0.008601807,-0.04661812,0.9972488,581.6307,16578.81,329.364,-0.1402537,0.6439681,-0.03139165,29.07112,53.66617,-1.04965,0.0001782894,-0.0375591
3133,15.66,0.06232492,-0.05278339,1.002101,410.3641,15362.75,113.0598,-0.1440745,0.6498361,-0.03001552,29.07288,53.66207,-0.9664676,0.0001365941,-0.03474895
3134,15.665,0.002066632,-0.0444608,0.9998488,489.3123,15700,459.3786,-0.1454152,0.6436566,-0.03069981,29.07556,53.66005,-0.8886988,9.972229e-05,-0.03209319
3135,15.67,0.03456797,-0.04470572,1.008266,413.1364,14643.07,337.3106,-0.1470761,0.6378299,-0.0315163,29.07912,53.66018,-0.8168723,6.807215e-05,-0.02961054
3136,15.675,0.004779791,-0.05429539,1.008432,344.5116,14167.35,399.0744,-0.1500807,0.63863,-0.03021668,29.0835,53.66248,-0.7514269,4.199872e-05,-0.02731665
3137,15.68,0.02210782,-0.05764339,1.010072,353.0251,13421.99,367.3912,-0.1515778,0.642332,-0.02851504,29.08864,53.66693,-0.6928111,2.186551e-05,-0.02522745
3138,15.685,-0.0002996944,-0.05801431,1.001024,221.2311,12993.02,486.0564,-0.149239,0.6398208,-0.02865747,29.09443,53.67337,-0.6415393,8.058037e-06,-0.02336124
3139,15.69,-0.003144283,-0.04953315,0.9985708,251.3714,12094.85,345.4504,-0.1485783,0.640834,-0.03001552,29.09339,53.66808,-0.5980421,9.360881e-07,-0.02173329
3140,15.695,-0.01063943,-0.04822962,0.9992359,195.7294,11392.19,239.6031,-0.1522135,0.6480899,-0.0304238,29.087,53.65387,-0.5617826,0,-0.020331
3141,15.7,0.006770892,-0.05155927,1.004254,278.3591,10952.17,185.0722,-0.1560805,0.6543361,-0.03001524,29.08134,53.64188,-0.526564,0,-0.01897381
3142,15.705,-0.004685837,-0.05391105,1.006976,329.2508,10640.51,180.7551,-0.1553985,0.6485181,-0.0295885,29.07653,53.63236,-0.4914274,0,-0.01763387
3143,15.71,-0.01446979,-0.05358128,1.003915,252.5311,9888.533,154.5415,-0.1545805,0.6423334,-0.02851389,29.07268,53.62543,-0.4564766,0,-0.0163139
3144,15.715,0.01549842,-0.0529448,1.004906,191.6994,9076.362,82.82975,-0.1565473,0.6434273,-0.02600731,29.06987,53.62118,-0.421869,0,-0.01501869
3145,15.72,0.002981509,-0.04957201,1.000712,152.9642,8831.647,152.4926,-0.1575798,0.6483347,-0.02401299,29.06815,53.61957,-0.3877219,0,-0.01375149
3146,15.725,0.01910189,-0.05593016,1.003562,100.0972,8300.239,242.9207,-0.153106,0.6458791,-0.02470555,29.06756,53.62054,-0.3541532,0,-0.01251561
3147,15.73,-0.01339387,-0.05405541,1.001124,152.3843,7872.236,349.9673,-0.1485777,0.6453372,-0.02701311,29.0681,53.62396,-0.3213192,0,-0.01131575
3148,15.735,0.0171471,-0.05781348,1.002669,132.191,6865.762,228.855,-0.149168,0.6527361,-0.02699216,29.06975,53.62963,-0.2893255,0,-0.01015476
3149,15.74,0.005156132,-0.05376222,0.9923118,157.6636,6500.519,256.2786,-0.1530792,0.6633431,-0.02251164,29.0725,53.63737,-0.2583273,0,-0.009037295
3150,15.745,0.01122224,-0.05413387,0.9954578,140.5092,5980.923,260.7317,-0.1552573,0.6621379,-0.01557455,29.07628,53.64687,-0.2284315,0,-0.007966275
3151,15.75,0.009523282,-0.05385038,0.9956533,252.081,5648.113,290.6629,-0.1575815,0.6543384,-0.01050543,29.08103,53.65785,-0.1997917,0,-0.006946281
3152,15.755,0.001624063,-0.05162723,0.9992238,300.3102,5168.983,308.7267,-0.1606087,0.648908,-0.009607079,29.08665,53.66993,-0.1725168,0,-0.005980303
3153,15.76,0.003834934,-0.05222775,1.000763,246.5707,4486.642,302.6552,-0.1605831,0.6513369,-0.01200621,29.09301,53.68275,-0.1467582,0,-0.005072843
3154,15.765,-0.00622721,-0.0491714,0.996717,195.6816,3874.886,231.0543,-0.1551383,0.6528662,-0.01530663,29.09996,53.6959,-0.1226358,0,-0.004227288
3155,15.77,-0.007692963,-0.04783819,0.9936806,204.7646,3174.115,110.0215,-0.1515798,0.6528365,-0.01800931,29.10145,53.69807,-0.1002722,0,-0.003447118
3156,15.775,-0.006557683,-0.05228701,0.9989659,250.5075,2661.576,0.4020036,-0.1543447,0.649667,-0.01904199,29.09594,53.68639,-0.07981498,0,-0.002736696
3157,15.78,-0.01563229,-0.05427312,0.9981606,250.9259,2292.751,-84.47258,-0.159082,0.6468343,-0.01800874,29.09095,53.67456,-0.06137934,0,-0.002099247
3158,15.785,-0.009868074,-0.05276877,1.001137,232.3963,1861.854,-153.9948,-0.1591551,0.643251,-0.01602712,29.08654,53.66272,-0.04510999,0,-0.001539024
3159,15.79,-0.01868688,-0.04967353,0.9948139,192.3488,1615.408,-231.7362,-0.1575815,0.6453358,-0.01500719,29.08281,53.651,-0.03112525,0,-0.001059368
3160,15.795,-0.009396676,-0.05258112,0.9958548,203.5888,1310.08,-324.4365,-0.1577156,0.6506522,-0.01431103,29.07982,53.63952,-0.01956644,0,-0.0006644109
3161,15.8,-0.009403882,-0.0513788,0.99454,177.6535,1059.418,-352.0068,-0.1575804,0.655838,-0.01200592,29.07759,53.62837,-0.01055842,0,-0.0003577194
3162,15.805,-0.002846263,-0.05256298,0.9994745,209.009,791.9385,-346.5049,-0.1538857,0.6534826,-0.009305689,29.07617,53.61767,-0.004229917,0,-0.0001429949
3163,15.81,-0.004064971,-0.05335313,0.9986381,216.4577,574.7714,-386.1231,-0.1515793,0.649837,-0.01050686,29.07555,53.60752,-0.0007164313,0,-2.416766e-05
3164,15.815,0.001038839,-0.05371613,1.000444,182.1157,438.9547,-433.2859,-0.1536659,0.6490237,-0.01545586,29.07573,53.59807,0,0,0
3165,15.82,0.001628802,-0.05227491,0.9984319,166.7486,296.7513,-413.1341,-0.1560807,0.6543384,-0.01800931,29.07671,53.58939,0,0,0
3166,15.825,0.007065249,-0.05249346,1.001119,149.2371,161.549,-362.9276,-0.1530001,0.6570329,-0.01433285,29.07845,53.58163,0,0,0
3167,15.83,0.0001690666,-0.05218272,0.9969502,184.9661,38.29501,-330.3763,-0.1485768,0.6558392,-0.009004657,29.08091,53.57487,0,0,0
3168,15.835,0.008081221,-0.0512876,1.002142,194.2729,-93.87648,-417.1415,-0.14826,0.6517389,-0.008019685,29.08405,53.5692,0,0,0
3169,15.84,0.001705731,-0.04969716,1.001008,179.5632,-131.9466,-375.7632,-0.1515784,0.6528376,-0.01050543,29.08779,53.56467,0,0,0
3170,15.845,0.0105649,-0.05177115,1.005059,183.9631,-288.2174,-314.058,-0.1530342,0.6547689,-0.01113747,29.09202,53.5613,0,0,0
3171,15.85,-0.0004983945,-0.05099735,1.002966,127.3949,-293.2814,-215.4477,-0.1530797,0.6543378,-0.009004943,29.09223,53.55091,0,0,0
3172,15.855,0.001766848,-0.05276963,1.002482,59.74981,-357.125,-162.6725,-0.153997,0.6497591,-0.0081459,29.08397,53.52552,0,0,0
3173,15.86,-0.009796598,-0.05204525,0.9998615,89.5882,-331.9421,-156.642,-0.1560805,0.6513386,-0.01050515,29.07625,53.5019,0,0,0
3174,15.865,-0.008610324,-0.05359761,1.003213,162.5098,-410.3832,-185.7323,-0.1561096,0.6571201,-0.01213519,29.06925,53.48053,0,0,0
3175,15.87,-0.01673558,-0.05197946,0.9998893,148.2786,-403.1225,-184.0371,-0.1545791,0.6603395,-0.009003226,29.0631,53.46175,0,0,0
3176,15.875,-0.01704564,-0.05237002,1.000818,218.451,-420.7244,-209.1262,-0.152272,0.6539707,-0.003325579,29.05791,53.44591,0,0,0
3177,15.88,-0.01687369,-0.05080616,0.9976303,197.8642,-439.5677,-287.3265,-0.1500773,0.6498381,-0.00150278,29.05378,53.43324,0,0,0
3178,15.885,-0.01132715,-0.05286849,0.9990593,161.8514,-459.6166,-376.8427,-0.1478542,0.6531537,-0.005792411,29.05076,53.42393,0,0,0
3179,15.89,-0.006801476,-0.05148063,0.9968603,274.7843,-492.867,-457.2484,-0.1485786,0.6603407,-0.01200678,29.04893,53.4181,0,0,0
3180,15.895,-0.001833307,-0.05260751,0.9992864,314.8631,-513.8555,-404.1321,-0.1527086,0.659438,-0.01522708,29.04831,53.41579,0,0,0
3181,15.9,0.003316897,-0.05249212,0.9961295,248.7997,-502.9145,-379.4095,-0.1575806,0.6558394,-0.01500662,29.0489,53.41698,0,0,0
3182,15.905,0.007156103,-0.05118834,0.9958159,197.0408,-515.521,-346.8592,-0.15771,0.6546091,-0.01281865,29.0507,53.42162,0,0,0
3183,15.91,0.006866325,-0.05101049,0.9950904,211.0053,-564.3533,-319.5873,-0.1530792,0.65734,-0.009004657,29.05367,53.4295,0,0,0
3184,15.915,0.004652233,-0.05003369,0.9968626,204.762,-553.4616,-292.4705,-0.147683,0.6554971,-0.004469699,29.05776,53.44043,0,0,0
3185,15.92,0.001165629,-0.0502085,0.9975582,168.1571,-581.8998,-206.6992,-0.1470761,0.6528376,-0.003001553,29.06286,53.4541,0,0,0
3186,15.925,-0.00150472,-0.04914291,0.9958208,173.869,-584.5946,-184.1883,-0.150531,0.6516336,-0.007215798,29.06888,53.47012,0,0,0
3187,15.93,-0.004053529,-0.04938574,0.9955518,184.5136,-594.806,-204.6874,-0.1545799,0.6543384,-0.01350699,29.0727,53.48262,0,0,0
3188,15.935,-0.003455396,-0.0492789,0.9947641,131.5422,-573.4301,-210.4382,-0.1559902,0.6549541,-0.01459185,29.06688,53.4777,0,0,0
3189,15.94,-0.003965763,-0.05138863,0.9986433,128.2623,-530.0159,-197.8689,-0.1560799,0.6558383,-0.009004371,29.06185,53.47438,0,0,0
3190,15.945,-0.001775633,-0.05165317,0.9982284,123.7513,-568.6688,-228.0862,-0.1545939,0.6542779,-0.004201367,29.05772,53.47265,0,0,0
3191,15.95,-0.003155763,-0.05126144,0.9952143,191.2595,-582.3573,-245.9855,-0.1515787,0.6513366,-0.007505885,29.05456,53.47248,0,0,0
3192,15.955,-0.004443712,-0.05239654,0.9931517,191.6476,-600.0555,-295.6702,-0.1492567,0.6468377,-0.01545442,29.05243,53.47378,0,0,0
3193,15.96,-0.006369964,-0.05217125,0.9958514,180.9156,-564.498,-233.4746,-0.1530809,0.6498379,-0.01800731,29.05135,53.4764,0,0,0
3194,15.965,-0.004998605,-0.05290182,0.9964519,179.3578,-602.6782,-238.2641,-0.1602191,0.6563848,-0.012592,29.05134,53.48022,0,0,0
3195,15.97,-0.008432547,-0.0522988,0.9983777,250.3588,-515.5122,-299.5199,-0.1620813,0.6588385,-0.00750474,29.05236,53.48504,0,0,0
3196,15.975,-0.005893091,-0.05142048,0.9975089,176.9048,-541.2103,-281.5585,-0.1551392,0.6511427,-0.008773868,29.0544,53.4907,0,0,0
3197,15.98,-0.003903831,-0.05023928,1.001017,187.8789,-535.534,-308.6242,-0.1485771,0.6468371,-0.01200592,29.05741,53.49702,0,0,0
3198,15.985,0.000847124,-0.04989964,1.001702,212.4879,-577.1773,-330.1767,-0.1482629,0.6516125,-0.01157721,29.06133,53.50383,0,0,0
3199,15.99,0.0005612833,-0.0512538,1.00511,183.5284,-565.9198,-307.5687,-0.1500776,0.6603416,-0.01050543,29.06607,53.51093,0,0,0
3200,15.995,0.003716714,-0.05066752,1.001546,141.0357,-575.8782,-388.6527,-0.148404,0.6585425,-0.01374264,29.07155,53.51817,0,0,0
3201,16,0.002296188,-0.05162245,1.002455,192.714,-526.9217,-289.705,-0.1485768,0.6513369,-0.01800931,29.07764,53.52535,0,0,0
3202,16.005,0.001288837,-0.05074412,0.9995607,181.3047,-548.4293,-222.4284,-0.1544152,0.6478634,-0.01619304,29.08422,53.5323,0,0,0
3203,16.01,-0.002010259,-0.05396597,1.002474,245.4386,-500.838,-213.5638,-0.1605831,0.6543384,-0.009004657,29.08966,53.53608,0,0,0
3204,16.015,-0.003617324,-0.05208018,1.000511,225.5162,-486.3183,-209.7109,-0.1597,0.6599637,-0.004224492,29.08355,53.51767,0,0,0
3205,16.02,-0.006775657,-0.05314541,1.002198,170.2934,-467.4507,-217.7231,-0.1560805,0.6603398,-0.00600425,29.07779,53.49914,0,0,0
3206,16.025,-0.007406243,-0.05139229,1.000005,190.7699,-531.1996,-202.763,-0.1550183,0.6545226,-0.01036087,29.07251,53.48089,0,0,0
3207,16.03,-0.008260205,-0.05227154,1.001486,176.0787,-539.4998,-185.4106,-0.1545785,0.6513378,-0.01200592,29.06784,53.46333,0,0,0
3208,16.035,-0.008171166,-0.05276072,1.001382,136.7547,-605.8292,-253.5861,-0.1502311,0.6513986,-0.01087781,29.06387,53.44686,0,0,0
3209,16.04,-0.007541298,-0.05300783,1.000839,120.8084,-574.8462,-240.4374,-0.1470778,0.6558394,-0.01050601,29.06068,53.43182,0,0,0
3210,16.045,-0.007240285,-0.05399419,0.9992365,147.8463,-580.949,-245.5255,-0.1500508,0.6578153,-0.01211821,29.05834,53.41856,0,0,0
3211,16.05,-0.007193953,-0.05261993,0.9970387,160.3995,-597.2405,-248.9705,-0.1560805,0.6573389,-0.01350641,29.05689,53.40739,0,0,0
3212,16.055,-0.007658034,-0.05198428,0.9990081,202.0719,-567.4788,-225.5388,-0.1574057,0.653053,-0.01267986,29.05637,53.39858,0,0,0
3213,16.06,-0.005680897,-0.05086281,0.9975836,222.8528,-557.4762,-228.7895,-0.1545788,0.6513372,-0.01050458,29.05681,53.39243,0,0,0
3214,16.065,-0.00534202,-0.05089788,0.9990879,243.5035,-571.1888,-272.9066,-0.1510479,0.6509445,-0.008296542,29.05823,53.38911,0,0,0
3215,16.07,-0.001074069,-0.04914099,0.9965183,192.4188,-610.216,-302.5604,-0.1485768,0.6528376,-0.006003105,29.0606,53.38881,0,0,0
3216,16.075,-0.0003633853,-0.05001115,0.9996818,194.9606,-580.494,-292.696,-0.1470305,0.6528228,-0.003973433,29.06391,53.39164,0,0,0
3217,16.08,0.004469944,-0.05068024,0.9973449,129.8726,-639.0249,-304.969,-0.1500776,0.6543384,-0.004502329,29.0681,53.39764,0,0,0
3218,16.085,0.002634192,-0.05059516,0.9988636,174.8122,-563.4365,-282.9102,-0.1566806,0.6553155,-0.008311047,29.0731,53.40681,0,0,0
3219,16.09,0.006160485,-0.05132864,0.995182,216.5505,-560.4588,-234.4482,-0.1605831,0.65734,-0.01200621,29.0788,53.419,0,0,0
3220,16.095,0.0005538564,-0.05201526,0.9945331,181.0591,-543.3423,-201.6447,-0.1568516,0.6568482,-0.01146868,29.07187,53.40969,0,0,0
3221,16.1,0.001219036,-0.05243711,0.99247,160.6148,-589.7007,-188.1446,-0.1515793,0.6573398,-0.007503595,29.06569,53.40362,0,0,0
3222,16.105,-0.00420545,-0.05346085,0.9957902,193.4489,-542.7932,-189.7042,-0.1515027,0.6564387,-0.004814899,29.06044,53.40109,0,0,0
3223,16.11,-0.004897673,-0.05167292,0.9944313,159.7216,-582.554,-154.1187,-0.1560807,0.6558386,-0.006003391,29.05622,53.40229,0,0,0
3224,16.115,-0.008576123,-0.05200571,0.9980617,189.4866,-553.7073,-190.4147,-0.1581332,0.6530644,-0.008149953,29.05315,53.40736,0,0,0
3225,16.12,-0.007724982,-0.05003651,0.9957623,190.8242,-571.7112,-271.9809,-0.1560796,0.6528376,-0.007503595,29.05129,53.41635,0,0,0
3226,16.125,-0.008035607,-0.05180704,1.001123,201.5342,-557.2156,-293.9158,-0.1523375,0.6526601,-0.005285184,29.05069,53.4292,0,0,0
3227,16.13,-0.005586103,-0.05103207,0.9986325,133.0181,-594.2935,-267.9227,-0.1500776,0.6528376,-0.00600425,29.05137,53.44585,0,0,0
3228,16.135,-0.004939769,-0.05239622,1.000582,155.5129,-547.8668,-279.1573,-0.1489809,0.6506475,-0.009788273,29.05334,53.46613,0,0,0
3229,16.14,-0.002226343,-0.05085089,0.9963455,192.4127,-580.3875,-311.9759,-0.1500788,0.6528399,-0.01200621,29.05656,53.48984,0,0,0
3230,16.145,-0.003198465,-0.05200765,1.00035,221.4721,-574.4193,-275.1829,-0.1527895,0.6582958,-0.01131658,29.06099,53.51672,0,0,0
3231,16.15,-0.001913115,-0.05128328,0.9996286,230.306,-583.7118,-275.5194,-0.1560813,0.6648433,-0.01200678,29.06658,53.54644,0,0,0
3232,16.155,-0.001496374,-0.05073567,1.002891,217.4368,-546.1422,-263.3487,-0.1578632,0.6646766,-0.0150254,29.07322,53.57867,0,0,0
3233,16.16,-9.079513e-06,-0.049873,0.9993453,128.2551,-568.146,-269.5002,-0.1590823,0.6618423,-0.01500776,29.08081,53.61298,0,0,0
3234,16.165,-0.001455079,-0.05036184,1.000947,171.3358,-540.682,-246.3157,-0.1590564,0.6581711,-0.01021801,29.0892,53.64893,0,0,0
3235,16.17,-0.0007957156,-0.05005907,1.002546,192.5373,-562.7323,-213.7384,-0.1575815,0.65734,-0.007503881,29.09823,53.68599,0,0,0
3236,16.175,-0.0004132382,-0.05168696,1.002259,204.9225,-540.5978,-211.4189,-0.1557499,0.654588,-0.01099809,29.09595,53.70195,0,0,0
3237,16.18,-0.002622714,-0.05316037,1.00147,224.373,-546.7513,-231.2075,-0.1575815,0.6528376,-0.01500776,29.09274,53.71578,0,0,0
3238,16.185,-0.003196309,-0.05249236,0.9984417,109.1352,-588.5557,-248.7311,-0.1609385,0.6525227,-0.01438376,29.09015,53.73021,0,0,0
3239,16.19,-0.006417387,-0.05320574,0.9999481,117.2796,-547.5745,-291.2639,-0.1605816,0.6573406,-0.01350813,29.08827,53.74523,0,0,0
3240,16.195,-0.005498502,-0.05208946,0.9987327,228.4203,-533.2855,-250.9901,-0.1554768,0.660654,-0.0169062,29.08716,53.76081,0,0,0
3241,16.2,-0.008171065,-0.05389512,0.9998844,250.4928,-535.736,-218.6743,-0.1530797,0.6603393,-0.0195078,29.08687,53.77687,0,0,0
3242,16.205,-0.008349615,-0.05170747,0.997245,221.4859,-543.4453,-208.7387,-0.1551928,0.6537369,-0.0148831,29.08739,53.79333,0,0,0
3243,16.21,-0.00885317,-0.05092205,0.9979761,163.7716,-521.0189,-205.2342,-0.1560796,0.648335,-0.007505026,29.08875,53.8101,0,0,0
3244,16.215,-0.006530529,-0.0501469,0.9977137,195.9367,-576.0478,-282.5464,-0.1519239,0.6451496,-0.006967014,29.09093,53.82703,0,0,0
3245,16.22,-0.0056196,-0.04875031,0.9991681,268.3136,-565.2213,-325.7912,-0.1500793,0.6468363,-0.01350699,29.09392,53.84404,0,0,0
3246,16.225,-0.002161403,-0.04958666,0.9982116,175.9982,-596.5394,-340.6022,-0.154468,0.6497311,-0.01754321,29.09766,53.86096,0,0,0
3247,16.23,-0.002499399,-0.04968581,0.9969648,211.6793,-546.8488,-304.2142,-0.1590811,0.6558394,-0.01350555,29.10213,53.87764,0,0,0
3248,16.235,-0.0005277683,-0.05034094,0.9933931,190.2269,-603.3175,-300.0928,-0.1567406,0.6590219,-0.006968461,29.10725,53.89393,0,0,0
3249,16.24,-0.0002429653,-0.05124324,0.9956345,165.3848,-551.5125,-273.8731,-0.1530792,0.65734,-0.006003105,29.11294,53.90963,0,0,0
3250,16.245,0.001582021,-0.05121308,0.9954695,173.7699,-549.4097,-229.1123,-0.1547745,0.6496499,-0.009623011,29.11911,53.92451,0,0,0
3251,16.25,-0.0003883766,-0.05232054,0.9967402,203.5573,-507.7373,-246.3183,-0.1590823,0.6468346,-0.01050543,29.12564,53.93833,0,0,0
3252,16.255,0.000755778,-0.05020801,0.9926507,140.2646,-579.2374,-177.9704,-0.1573707,0.6501067,-0.007104012,29.12209,53.93181,0,0,0
